id,quell_id,name,katastralgemeinde,beschreibung,detail_url,strasse_wikidata_id,strasse_wikidata_url,benannt_nach,person_wikidata_id,weitere_person_wikidata_ids,person_wikidata_url,person_name,person_geschlecht,person_beruf,person_geburtsdatum,person_sterbedatum
strasse_3465,3465,Aufeldweg,Katzbach,Vor dem Objekt Stockenhuberweg 34 nach Norden abzweigend und als Sackgasse endend. Benannt 2019 nach einem alten Flurnamen. Der Aufeldweg war früher Teil der Further Straße.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3465,,,,,,,,,,,
strasse_912,912,Auhirschgasse,Posch,Vor dem Objekt Traundorfer Straße 187 im Bogen wiederum zu diesem Straßenzug zurückverlaufend. Benannt 1958 nach der Tierart.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=912,,,,,,,,,,,
strasse_913,913,Aumüllerweg,Ufer,"Nach dem Objekt Traundorfer Straße 132 in südlicher Richtung verlaufende Sackgasse. Benannt 1955 nach der in der Nähe liegenden Aumühle, die seit 1526 bekannt ist.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=913,,,,,,,,,,,
strasse_914,914,Austraße,Katzbach,Nach dem Objekt Freistädter Straße 244 etwa in südöstlicher Richtung verlaufende Sackgasse. Benannt 1939 nach den früher dort liegenden Donauauen.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=914,,,,,,,,,,,
strasse_915,915,Auwiesenstraße,Kleinmünchen,Von der Dauphinestraße etwa in westsüdwestlicher und dann in südöstlicher Richtung bis zum Jaucker-Bach verlaufend. Benannt 1980 nach einem Flurnamen.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=915,,,,,,,,,,,
strasse_916,916,Avenariusweg,Waldegg,"Nach dem Objekt Am Bindermichl 41 in östlicher Richtung zur A7 verlaufend. Benannt 1941 nach dem Neffen Richard Wagners Ferdinand Avenarius 1856-1923, dem Herausgeber der Zeitschrift Der Kunstwart und dem Begründer des Dürerbundes.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=916,,,Ferdinand Avenarius,Q85155,,https://www.wikidata.org/wiki/Q85155,Ferdinand Avenarius,male,writer,1856-12-20,1923-09-22
strasse_3303,3303,Bachlbergweg,"Urfahr, Pöstlingberg","Vom Dießenleitenweg etwa in nördlicher bzw. nordwestlicher Richtung bis zur Stadtgrenze verlaufend. Benannt 1926 nach der Konskriptionsortschaft Bachl, von der Bevölkerung jedoch vorher schon so benannt.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3303,,,,,,,,,,,
strasse_3305,3305,Bachmannweg,Ebelsberg,Vom Torbergweg etwa in nordnordöstlicher Richtung verlaufende Sackgasse. Benannt 1994 nach der Schriftstellerin Ingeborg Bachmann (1926-1973).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3305,,,Ingeborg Bachmann,Q78506,,https://www.wikidata.org/wiki/Q78506,Ingeborg Bachmann,female,poet,1926-06-25,1973-10-17
strasse_3309,3309,Bäckermühlweg,Kleinmünchen,"Nach dem Objekt Salzburger Straße 297 in südlicher Richtung zur Stadtgrenze mit Traun verlaufend. Benannt 1955 nach der ehemaligen ""Hanslbäckermühle"" (=Zaunermühle). - Ab 1952 Zaunermühlstraße.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3309,,,,,,,,,,,
strasse_3307,3307,Badergasse,Ebelsberg,"Vom Fadingerplatz etwa nach Süden verlaufende Sackgasse. Offiziell benannt 1954, vorher schon altbenannt nach dem ehemaligen Baderhaus.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3307,,,,,,,,,,,
strasse_3308,3308,Badgasse,Linz,"Vom Hauptplatz (heute unterbrochen durch den Bau des Finanzgebäudes West) zum Hofberg verlaufend. Benannt 1869 nach dem früher dort situierten oberen Baderhaus. - Bis 1869 Obere Badgasse. Zwischen den Häusern 6 und 14 befand sich bis zum Abbruch der Häuser im Jahr 1939 eine schmale Gasse mit einem Durchgang zur Donau. Vor dem Durchgang setzte sich dieses Gäßchen gegen Westen zum unteren Hofberg fort und hieß Kleines Padgäßchen (1730, 1781). Seine Verbauung erfolgte Anfang des 19. Jahrhunderts. Vermutlich ist dies der im Spätmittelalter genannte Khiel.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3308,Q106861838,https://www.wikidata.org/wiki/Q106861838,,,,,,,,,
strasse_3403,3403,Baernreitherweg,Ufer,Nach dem Objekt Neufelderstraße 54 etwa in südsüdöstlicher Richtung zum Brachsenweg verlaufend. Benannt 2003 nach der Linzer Malerin und Schriftstellerin Franziska Baernreither (1857-1927).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3403,,,Franziska Baernreither,Q1450074,,https://www.wikidata.org/wiki/Q1450074,Franziska Baernreither,female,painter,1857-03-03,1927-11-30
strasse_3310,3310,Bahnhofplatz,Linz,Platz vor dem Hauptbahnhof. Benannt 1950 nach Beendigung der Wiederaufbau- und Neugestaltungsarbeiten des Bahnhofs.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3310,Q106634994,https://www.wikidata.org/wiki/Q106634994,,,,,,,,,
strasse_3311,3311,Bahnhofstraße,Linz,"Von der Kreuzung Blumauerstraße/Humboldtstraße (bis 2011 vom Blumauerplatz) etwa in südsüdwestlicher Richtung zum Bahnhofplatz verlaufend. Benannt 1869, Straße aber bereits 1858 mit der Fertigstellung des Bahnhofsgebäudes im Zuge der Kaiserin-Elisabeth-Bahn (Westbahn) eröffnet.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3311,Q106634995,https://www.wikidata.org/wiki/Q106634995,,,,,,,,,
strasse_3314,3314,Bahrgasse,Waldegg,"Nach dem Objekt Unionstraße 17 etwa in südsüdöstlicher Richtung zum Andreas-Hofer-Platz verlaufend. Benannt 1899 nach dem liberalen Mitglied des Landtages, des Landesausschusses und des Gemeinderates Dr. Alois Bahr 1834-1899, Vater des Schriftstellers Hermann Bahr.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3314,,,Alois Bahr,Q55680119,,https://www.wikidata.org/wiki/Q55680119,Alois Bahr,male,politician,1834-04-11,1898-09-05
strasse_3315,3315,Baintwiese,Kleinmünchen,Nach dem Objekt Mayrhoferstraße 22 etwa in südwestlicher Richtung zum Grenzweg verlaufend. Benannt 1957 nach einem Flurnamen.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3315,,,,,,,,,,,
strasse_3404,3404,Balzarekrondeau,Linz,"Das beim Straßenzug ""Auf der Gugl"" gelegene Aussichtsrondeau wurde 2003 nach dem Architekten Mauriz Balzarek (1872-1945) benannt.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3404,Q114358182,https://www.wikidata.org/wiki/Q114358182,Mauriz Balzarek,Q1911578,,https://www.wikidata.org/wiki/Q1911578,Mauriz Balzarek,male,architect,1872-10-21,1945-02-17
strasse_3316,3316,Bancalariweg,Waldegg,"Vom Kürnbergerweg etwa in südlicher, dann in südwestlicher Richtung zur Stadtgrenze nach Leonding verlaufend. Benannt 1921 nach dem Gemeinderat Oberst Gustav Bancalari (1841-1900), der sich als Vorstand des Verschönerungsvereins und Mitglied mehrerer wissenschaftlicher Gesellschaften verdient machte. - Ab 1913 Erzherzog-Maximilian-Weg nach dem Erbauer der Befestigungstürme um Linz.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3316,,,Gustav Bancalari,Q60623111,,https://www.wikidata.org/wiki/Q60623111,Gustav Bancalari,male,military officer,1841-02-04,1900-05-13
strasse_3466,3466,Barbara-Prammer-Straße,Lustenau,"Gegenüber dem Objekt Industriezeile 78 zunächst in nordöstlicher Richtung, dann nach Nordnordwesten verlaufend und in die Prinz-Eugen-Straße einmündend. Benannt 2019 nach der 2014 verstorbenen Nationalratspräsidentin Barbara Prammer (1954-2014).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3466,,,Barbara Prammer,Q114286,,https://www.wikidata.org/wiki/Q114286,Barbara Prammer,female,politician,1954-01-11,2014-08-02
strasse_3318,3318,Bauernberg,Linz,Nach dem Objekt Kapuzinerstraße 33 in Serpentinenform zur Duftschmidgasse verlaufend. Benannt 1869. - Vorher Siecherbauernberg nach dem schon im Spätmittelalter erwähnten Siechenhaus (1535 Siechenhaus im Weingarten).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3318,,,,,,,,,,,
strasse_3320,3320,Bauernfeindstraße,"Pöstlingberg, Katzbach","Nach dem Objekt Millsteigerstraße 6 etwa in nordöstlicher Richtung verlaufende Sackgasse. Benannt 1980 nach dem Urfahrer Marktrichter, Gemeindeausschuß und Gemeinderat Franz Bauernfeind (1807-1886).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3320,,,Franz Bauernfeind,,,,,,,,
strasse_3321,3321,Bauerstraße,Kleinmünchen,Hinter dem Objekt Dauphinestraße 159 als Sackgasse beginnend und etwa in südlicher Richtung zum Flötzerweg verlaufend. Benannt 1943 nach dem Erfinder des Tauchbootes Wilhelm Bauer (1822-1875).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3321,,,Wilhelm Bauer,Q66878,,https://www.wikidata.org/wiki/Q66878,Wilhelm Bauer,male,inventor,1822-12-23,1875-06-20
strasse_3322,3322,Baumbachstraße,Linz,"Nach dem Objekt Herrenstraße 24 etwa in westsüdwestlicher Richtung zur Kapuzinerstaße verlaufend. Benannt 1869 nach Josef Franz Baumbach, der in der 2. Hälfte des 18. Jahrhunderts die Häuser Baumbachstraße 5 und 7 besaß. - 1730 Capuzinerfeldgassen, 1781 Capuzinerfeldgassen oder Baumbachgassen.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3322,,,Josef Franz Baumbach,,,,,,,,
strasse_3323,3323,Baumgärtelstraße,Katzbach,"Nach dem Objekt Freistädter Straße 249 etwa in nordnordwestlicher Richtung zum Feldweg verlaufend. Benannt 2001 nach dem Politiker und Gewerkschaftsfunktionär Emil Baumgärtel (1885-1939). Von 1973 bis 2001 nach dem Lyriker Karl Emmerich Baumgärtel 1887-1958, der während der NS-Zeit Hauptstellenleiter im Gaupresseamt Oberdonau war.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3323,,,Emil Baumgärtel,Q1335827,,https://www.wikidata.org/wiki/Q1335827,Emil Baumgärtel,male,politician,1885-01-10,1939-09-27
strasse_3324,3324,Beethovenstraße,Linz,Von der Kellergasse etwa in südöstlicher Richtung zur Weingartshofstraße verlaufend. Benannt 1921 nach dem Komponisten Ludwig van Beethoven (1770-1827). - Ab 1876 Kaiserin-Maria-Theresia-Straße.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3324,,,Ludwig van Beethoven,Q255,,https://www.wikidata.org/wiki/Q255,Ludwig van Beethoven,male,composer,1770-12-16,1827-03-26
strasse_3441,3441,Bellevuepark,Waldegg,"Parkfläche auf der Überplattung der Mühlkreisautobahn (A7) im Bereich Bindermichl. Benannt 2011, Bezug nehmend auf das während des Kulturhauptstadtjahres 2009 temporär aufgestellte gelbe Haus namens Bellevue.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3441,,,,,,,,,,,
strasse_3325,3325,Benzstraße,Kleinmünchen,Beim Objekt Dauphinestraße 185 etwa in südsüdwestlicher Richtung zur Daimlerstraße verlaufend. Benannt 1955 nach dem Schöpfer des modernen Kraftwagens Carl Friedrich Benz (1844-1929).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3325,,,Carl Friedrich Benz,Q40224,,https://www.wikidata.org/wiki/Q40224,Carl Benz,male,engineer,1844-11-25,1929-04-04
strasse_3326,3326,Berggasse,"Urfahr, Pöstlingberg","Von der Rudolfstraße vorerst in nordwestlicher, dann in westlicher und etwa nördlicher Richtung zur Hohen Straße verlaufend. Benannt 1875. Bis dahin Spatzenbauernweg.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3326,,,,,,,,,,,
strasse_3328,3328,Bergschlößlgasse,"Linz, Waldegg","Beim Objekt Bockgasse 3 in südlicher, dann in westlicher Richtung wiederum zur Bockgasse verlaufend. Benannt 1921 nach dem an dieser Straße befindlichen Bergschlößl, das vom Barockbaumeister Johann Michael Prunner 1718 errichtet wurde. - Ab 1869 Berggasse. Abänderung in die heutige Bezeichnung wegen der gleichnamigen Gasse in Urfahr. Bis 1869 Zum Bergschlößl.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3328,,,,,,,,,,,
strasse_3329,3329,Beringerstraße,Lustenau,"Von der Bleibtreustraße etwa in westsüdwestlicher, dann in südsüdöstlicher Richtung zur Stieglbauernstraße verlaufend. Benannt 1945 nach dem Schauspieler und Komiker am Linzer Landestheater Leopold Beringer (1831-1915). - Ab 1940 Maitzenstraße nach dem Polizeioberwachmann Ludwig Maitzen (1905-1934), der am nationalsozialistischen Juliputsch 1934 mitbeteiligt war.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3329,,,Leopold Beringer,Q18221311,,https://www.wikidata.org/wiki/Q18221311,Leopold Beringer,male,stage actor,1831-01-01,1915-02-01
strasse_3330,3330,Bernardisstraße,Linz,"Von der Kellergasse in Mäanderform durch die Bauernberganlagen in westlicher Richtung zur Roseggerstraße verlaufend. Benannt 1994 nach Oberstleutnant Robert Bernardis 1908-1944, der wegen Beteiligung am Attentatsversuch auf Adolf Hitler am 20. Juli 1944 hingerichtet wurde. Seit 1954 Guglauffahrt.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3330,,,Robert Bernardis,Q488705,,https://www.wikidata.org/wiki/Q488705,Robert Bernardis,male,military officer,1908-08-07,1944-08-08
strasse_3331,3331,Bernaschekplatz,Urfahr,"Zwischen Rudolfstraße und Fiedlerstraße. Benannt 1945 nach Richard Bernaschek (1888-1945), dem Führer des Republikanischen Schutzbundes in Oberösterreich und des Aufstandsversuches vom Februar 1934. 1945 im Konzentrationslager Mauthausen ermordet. - Ab ca. 1861 Neuer Marktplatz. 1875 Rudolfplatz nach dem Kronprinzen Erzherzog Rudolf (1858-1889). 1921 Weigunyplatz nach dem sozialdemokratischen Gemeinderat und Reichsratsabgeordneten Anton Weiguny (1851-1914). 1934 Starhembergplatz nach dem Heimwehrführer Ernst Rüdiger Graf Starhemberg (1899-1956). 1938 Franz-Foisner-Platz nach dem 1936 erschossenen SA-Mann Franz Foisner.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3331,Q114358183,https://www.wikidata.org/wiki/Q114358183,Richard Bernaschek,Q2149072,,https://www.wikidata.org/wiki/Q2149072,Richard Bernaschek,male,politician,1888-06-12,1945-04-18
strasse_3332,3332,Bessemerstraße,Waldegg,"Nach dem Objekt Am Lerchenfeld 35 etwa in westsüdwestlicher Richtung zur Eisenwerkstraße verlaufend. Benannt 1951 nach dem Erfinder der ""Bessemerbirne"" (Flußstahlerzeugung), dem Engländer Sir Henry Bessemer (1813-1898).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3332,,,Henry Bessemer,Q310201,,https://www.wikidata.org/wiki/Q310201,Henry Bessemer,male,engineer,1813-01-19,1898-03-15
strasse_3335,3335,Bethlehemstraße,Linz,"Nach dem Objekt Landstraße 15 etwa in ostnordöstlicher bzw. östlicher Richtung zur Harrachstraße bzw. Eisenhandstraße verlaufend. Benannt 1869 nach der der Kirche zu Bethlehem nachgebildeten Kapelle (1805 profaniert, 1962 demoliert) im ehemaligen Nordischen Stift (heute Stadtmuseum). - Wahrscheinlich schon vor 1439 Spitalgasse nach dem Bürgerspital. 1595 Schliechtlgasse vermutlich nach dem 1535 bezeugten Hausbesitzer Hans Schliechtl. 1730 Grünbaumgasse nach dem 1961 demolierten Gasthof ""Zum Grünen Baum"". 1771 Bethlehemgasse. 1825 Alte Bethlehemgasse. - Der östliche Teil vor dem Elisabethinenkloster wurde in das Spitzfeld einbezogen (Raum zwischen Bethlehem-, Harrach- und Fadingerstraße). Später hieß dieser Teil Äußere Bethlehemstraße, der östliche Teil behielt die Bezeichnung Spitzfeld bei. 1815 wurde der Teil zwischen Harrachstraße und der Eisernen Hand Oberes Primerfeld (1812 Harrachfeld), der Teil zwischen Harrachstraße und Elisabethstraße Obere Peissenfeldstraße genannt.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3335,Q106861839,https://www.wikidata.org/wiki/Q106861839,,,,,,,,,
strasse_3336,3336,Beurleweg,Pöstlingberg,"Von der Endstation der Pöstlingbergbahn um das ehemalige Fort auf dem Pöstlingberg herumführend. Benannt 1921 nach dem Landtagsabgeordneten, Gemeinderat, Reichratsabgeordneten und Mitglied des Herrenhauses sowie dem Gründer der deutschnationalen Partei, dem Rechtsanwalt Dr. Carl Beurle (1860-1919), der maßgebend am Aufbau einer Industrie in Linz beteiligt war und die Erholungsanlagen auf der Pöstlingbergkuppe schuf.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3336,,,Carl Beurle,Q1730488,,https://www.wikidata.org/wiki/Q1730488,Karl Beurle,male,jurist,1860-04-24,1919-01-04
strasse_3333,3333,Beutlmayrweg,Waldegg,"Von der Thürheimerstraße in nördlicher Richtung verlaufende Sackgasse. Benannt 1989 nach der Gründerin des Arbeiterinnenbildungsvereins, Landtagsabgeordneten, Gemeinderätin, Bundesrätin und Landesvorsitzenden der sozialistischen Frauenbewegung Marie Beutlmayr (1870-1948).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3333,,,Marie Beutlmayr,Q1897257,,https://www.wikidata.org/wiki/Q1897257,Marie Beutlmayr,female,politician,1870-02-26,1948-06-05
strasse_3334,3334,Beuttlerweg,Ebelsberg,Nach dem Objekt Kremsmünsterer Straße 71 vorerst etwa in südsüdöstlicher Richtung dann in südwestlicher Richtung zur Gottschallinger Straße verlaufend. Benannt 1954 nach dem Maler und Geometer Clemens Beuttler (1638-1682).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3334,,,Clemens Beuttler,Q1099905,,https://www.wikidata.org/wiki/Q1099905,Clemens Beutler,male,artist,1623-01-01,1682-04-10
strasse_3337,3337,Biberweg,Posch,Nach dem Objekt Traundorfer Straße 204 etwa in südlicher Richtung zur Oidener Straße verlaufend. Benannt 1958 nach der einheimischen Tierart.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3337,,,,,,,,,,,
strasse_3338,3338,Biesenfeldweg,Katzbach,"Von der Johann-Wilhelm-Klein-Straße etwa in westlicher Richtung, dann entlang des Haselbaches und schließlich in nordöstlicher Richtung zur Dornacher Straße verlaufend. Benannt 1979 nach einer Flurbezeichnung.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3338,,,,,,,,,,,
strasse_3419,3419,Bilgerweg,Pichling,Nach dem Objekt Dachsweg 14 etwa in westsüdwestlicher Richtung verlaufende Sackgasse. Benannt 2000 nach der Malerin Margret Bilger (1904-1971),https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3419,,,Margret Bilger,Q1787086,,https://www.wikidata.org/wiki/Q1787086,Margret Bilger,female,artist,1904-08-12,1971-07-24
strasse_3339,3339,Billingerstraße,Katzbach,Vor dem Objekt Zerzerstraße 10 etwa in ostnordöstlicher Richtung zur Baumgärtelstraße verlaufend. Benannt 1972 nach dem Dramatiker und Lyriker Richard Billinger (1890-1965).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3339,,,Richard Billinger,Q114868,,https://www.wikidata.org/wiki/Q114868,Richard Billinger,male,screenwriter,1890-07-20,1965-06-07
strasse_3341,3341,Binderhausweg,Posch,Nach dem Objekt Oidener Straße 17 etwa in östlicher Richtung verlaufende Sackgasse. Benannt 1957 nach einer alten Hausbezeichnung.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3341,,,,,,,,,,,
